;Potencia real [kW];Potencia reactiva [kvar];Pos. válvula mariposa [%];Tensión prom. gener. [V];Prom. corr. generador [A];Pos. válvula mariposa [%];Temp. promedio cil. [°C];Revoluciones reales [1/min];Tensión de excitación [V];Pot. teórica de carga [bar];
14/12/2022 15:26:31;1251;252;100;389;1893;100;549;1501;28,6000003814697;3,16400003433228;
14/12/2022 15:26:32;1251;252;100;389;1893;100;549;1501;28,6000003814697;3,16400003433228;
14/12/2022 15:26:33;1248;249;100;389;1894;100;549;1501;28,2999992370605;3,15799999237061;
14/12/2022 15:26:34;1247;255;100;389;1902;100;549;1501;28,5;3,15599989891052;
14/12/2022 15:26:35;1246;252;100;390;1885;100;549;1501;28,6000003814697;3,15599989891052;
14/12/2022 15:26:37;1249;257;100;390;1893;100;549;1501;29,1000003814697;3,16300010681152;
14/12/2022 15:26:37;1248;248;100;389;1886;100;549;1501;29;3,15599989891052;
14/12/2022 15:26:38;1247;252;100;388;1917;100;549;1501;29,1000003814697;3,15599989891052;
14/12/2022 15:26:40;1251;254;100;389;1901;100;549;1501;29,2000007629395;3,16599988937378;
14/12/2022 15:26:40;1250;256;100;390;1916;100;549;1501;28,8999996185303;3,16300010681152;
14/12/2022 15:26:41;1250;254;100;390;1875;100;549;1501;28,7000007629395;3,16100001335144;
14/12/2022 15:26:43;1252;252;100;389;1908;100;549;1501;28,7000007629395;3,16499996185303;
14/12/2022 15:26:43;1251;259;100;389;1886;100;549;1501;28,5;3,16300010681152;
14/12/2022 15:26:44;1252;268;100;388;1906;100;549;1501;28,7999992370605;3,16799998283386;
14/12/2022 15:26:45;1249;255;100;389;1892;100;549;1501;28,7999992370605;3,16100001335144;
14/12/2022 15:26:47;1250;265;100;389;1898;100;549;1501;28,6000003814697;3,16300010681152;
14/12/2022 15:26:47;1251;248;100;389;1891;100;549;1500;28,6000003814697;3,16799998283386;
14/12/2022 15:26:48;1251;257;100;390;1885;100;549;1500;28,2999992370605;3,16300010681152;
14/12/2022 15:26:49;1250;253;100;389;1886;100;549;1500;28,3999996185303;3,16300010681152;
14/12/2022 15:26:50;1248;243;100;389;1893;100;549;1500;28,5;3,15799999237061;
14/12/2022 15:26:51;1249;253;100;389;1876;100;549;1500;28,3999996185303;3,16100001335144;
14/12/2022 15:26:52;1247;252;100;389;1890;100;549;1500;28,2000007629395;3,15599989891052;
14/12/2022 15:26:53;1245;250;100;388;1860;100;549;1500;28,2999992370605;3,15100002288818;
14/12/2022 15:26:54;1247;255;100;388;1914;100;549;1500;28,7000007629395;3,15599989891052;
14/12/2022 15:26:55;1248;256;100;389;1883;100;549;1500;28,3999996185303;3,15599989891052;
14/12/2022 15:26:57;1251;256;100;389;1901;100;549;1500;28,7999992370605;3,16100001335144;
14/12/2022 15:26:57;1250;250;100;389;1866;100;549;1500;28,7999992370605;3,16100001335144;
14/12/2022 15:26:59;1248;253;100;389;1897;100;549;1500;28,8999996185303;3,15799999237061;
14/12/2022 15:27:00;1248;256;100;389;1889;100;549;1500;28,8999996185303;3,16100001335144;
14/12/2022 15:27:01;1251;252;100;390;1871;100;549;1500;29;3,16499996185303;
14/12/2022 15:27:02;1250;252;100;390;1871;100;549;1500;29;3,16499996185303;
14/12/2022 15:27:03;1250;253;100;390;1889;100;549;1500;29,1000003814697;3,16300010681152;
14/12/2022 15:27:04;1247;252;100;390;1885;100;549;1500;29;3,15599989891052;
14/12/2022 15:27:05;1248;255;100;389;1902;100;549;1500;29,2000007629395;3,16100001335144;
14/12/2022 15:27:06;1248;254;100;389;1898;100;549;1500;29;3,15599989891052;
14/12/2022 15:27:07;1251;255;100;389;1907;100;549;1500;29,1000003814697;3,16300010681152;
14/12/2022 15:27:08;1253;255;100;389;1882;100;549;1500;29,2000007629395;3,17000007629395;
14/12/2022 15:27:09;1251;261;100;388;1892;100;549;1500;29,1000003814697;3,16799998283386;
14/12/2022 15:27:10;1250;254;100;389;1886;100;549;1500;29,1000003814697;3,16199994087219;
14/12/2022 15:27:11;1249;255;100;389;1891;100;549;1501;28,7999992370605;3,16000008583069;
14/12/2022 15:27:12;1247;251;100;389;1887;100;549;1501;28,8999996185303;3,15499997138977;
14/12/2022 15:27:13;1250;256;100;389;1881;100;549;1500;28,7000007629395;3,16000008583069;
14/12/2022 15:27:14;1249;250;100;389;1903;100;549;1501;28,6000003814697;3,16199994087219;
14/12/2022 15:27:15;1251;250;100;389;1903;100;549;1501;28,6000003814697;3,16199994087219;
14/12/2022 15:27:16;1251;250;100;389;1892;100;549;1500;28,7000007629395;3,16700005531311;
14/12/2022 15:27:17;1250;254;100;389;1873;100;549;1500;28,5;3,16400003433228;
14/12/2022 15:27:18;1250;253;100;389;1888;100;549;1500;28,6000003814697;3,16199994087219;
14/12/2022 15:27:19;1249;253;100;389;1888;100;549;1500;28,6000003814697;3,16199994087219;
14/12/2022 15:27:20;1248;254;100;388;1887;100;549;1500;28,2999992370605;3,16000008583069;
14/12/2022 15:27:21;1246;254;100;390;1878;100;549;1500;28,2999992370605;3,15199995040894;
14/12/2022 15:27:22;1249;251;100;389;1898;100;549;1501;28,5;3,16000008583069;
14/12/2022 15:27:23;1250;251;100;389;1898;100;549;1501;28,5;3,16000008583069;
14/12/2022 15:27:24;1249;250;100;389;1892;100;549;1500;28,3999996185303;3,16000008583069;
14/12/2022 15:27:25;1248;249;100;389;1885;100;549;1500;28,6000003814697;3,16000008583069;
14/12/2022 15:27:26;1248;251;100;389;1890;100;549;1501;28,6000003814697;3,15700006484985;
14/12/2022 15:27:27;1249;250;100;389;1886;100;549;1501;29,1000003814697;3,16000008583069;
14/12/2022 15:27:28;1250;257;100;389;1893;100;549;1501;28,8999996185303;3,16000008583069;
14/12/2022 15:27:29;1249;255;100;389;1905;100;549;1501;28,8999996185303;3,16000008583069;
14/12/2022 15:27:31;1253;253;100;390;1872;100;549;1500;29;3,16400003433228;
14/12/2022 15:27:32;1252;255;100;389;1886;100;549;1501;28,8999996185303;3,16599988937378;
14/12/2022 15:27:33;1253;258;100;388;1881;100;549;1500;28,8999996185303;3,16799998283386;
14/12/2022 15:27:34;1250;258;100;389;1907;100;549;1501;28,7999992370605;3,16100001335144;
14/12/2022 15:27:35;1250;254;100;389;1894;100;549;1501;28,7000007629395;3,16100001335144;
14/12/2022 15:27:37;1247;247;100;389;1881;100;549;1500;28,3999996185303;3,15400004386902;
14/12/2022 15:27:37;1247;247;100;389;1881;100;549;1500;28,3999996185303;3,15400004386902;
14/12/2022 15:27:38;1247;256;100;389;1888;100;549;1500;28,6000003814697;3,15400004386902;
14/12/2022 15:27:39;1247;254;100;389;1878;100;549;1500;28,6000003814697;3,15100002288818;
14/12/2022 15:27:40;1248;250;100;390;1920;100;549;1500;28,6000003814697;3,15599989891052;
14/12/2022 15:27:41;1251;256;100;390;1890;100;549;1501;28,3999996185303;3,16100001335144;
14/12/2022 15:27:42;1251;259;100;390;1896;100;549;1500;28,3999996185303;3,16300010681152;
14/12/2022 15:27:43;1250;254;100;389;1876;100;549;1500;28,3999996185303;3,16100001335144;
14/12/2022 15:27:44;1249;249;100;388;1892;100;549;1500;28,6000003814697;3,15899991989136;
14/12/2022 15:27:45;1249;251;100;389;1896;100;549;1501;28,6000003814697;3,15899991989136;
14/12/2022 15:27:46;1251;256;100;389;1896;100;549;1500;28,7999992370605;3,16100001335144;
14/12/2022 15:27:47;1251;252;100;389;1873;100;549;1500;29;3,16599988937378;
14/12/2022 15:27:48;1251;254;100;389;1899;100;549;1500;29;3,16300010681152;
14/12/2022 15:27:49;1250;257;100;389;1887;100;549;1501;29;3,16100001335144;
14/12/2022 15:27:50;1250;261;100;389;1891;100;549;1500;29,2000007629395;3,16100001335144;
14/12/2022 15:27:51;1250;256;100;389;1890;100;549;1501;29,2000007629395;3,16100001335144;
14/12/2022 15:27:52;1250;259;100;389;1879;100;549;1500;29;3,16100001335144;
14/12/2022 15:27:54;1247;251;100;389;1890;100;549;1501;28,7999992370605;3,15300011634827;
14/12/2022 15:27:54;1248;252;100;388;1910;100;549;1501;29,1000003814697;3,15799999237061;
14/12/2022 15:27:55;1250;259;100;389;1878;100;549;1501;28,7999992370605;3,16000008583069;
14/12/2022 15:27:57;1251;254;100;389;1903;100;549;1501;28,7999992370605;3,16000008583069;
14/12/2022 15:27:57;1251;252;100;389;1914;100;549;1500;28,7999992370605;3,16499996185303;
14/12/2022 15:27:58;1251;256;100;389;1888;100;549;1501;28,6000003814697;3,16199994087219;
14/12/2022 15:28:01;1251;253;100;389;1890;100;549;1501;28,7000007629395;3,16199994087219;
14/12/2022 15:28:02;1248;257;100;390;1889;100;549;1501;28,3999996185303;3,15799999237061;
14/12/2022 15:28:03;1248;257;100;389;1901;100;549;1501;28,3999996185303;3,15799999237061;
14/12/2022 15:28:04;1247;254;100;388;1885;100;549;1501;28,2000007629395;3,15499997138977;
14/12/2022 15:28:05;1249;260;100;389;1893;100;549;1501;28,3999996185303;3,15799999237061;
14/12/2022 15:28:06;1249;262;100;389;1893;100;549;1501;28,7999992370605;3,15799999237061;
14/12/2022 15:28:07;1252;253;100;389;1893;100;549;1501;28,8999996185303;3,16499996185303;
14/12/2022 15:28:08;1251;250;100;389;1886;100;549;1500;29;3,16499996185303;
14/12/2022 15:28:09;1251;258;100;389;1883;100;549;1500;29;3,16000008583069;
14/12/2022 15:28:10;1249;252;100;389;1876;100;549;1500;28,8999996185303;3,15799999237061;
14/12/2022 15:28:11;1249;254;100;389;1908;100;549;1500;29,1000003814697;3,15499997138977;
14/12/2022 15:28:12;1249;254;100;389;1872;100;549;1500;29;3,15799999237061;
14/12/2022 15:28:13;1250;256;100;388;1903;100;549;1500;29,2000007629395;3,16000008583069;
14/12/2022 15:28:14;1252;253;100;388;1903;100;549;1500;29,1000003814697;3,16499996185303;
14/12/2022 15:28:15;1254;247;100;389;1894;100;549;1500;29,1000003814697;3,16899991035461;
14/12/2022 15:28:17;1252;237;100;389;1906;100;549;1500;28,8999996185303;3,16499996185303;
14/12/2022 15:28:18;1252;237;100;389;1906;100;549;1500;28,8999996185303;3,16499996185303;
14/12/2022 15:28:18;1252;256;100;389;1899;100;549;1500;29;3,16499996185303;
14/12/2022 15:28:19;1251;268;100;389;1902;100;549;1500;29;3,16000008583069;
14/12/2022 15:28:20;1251;263;100;389;1904;100;549;1500;29,2000007629395;3,16499996185303;
14/12/2022 15:28:22;1254;248;100;389;1927;100;549;1500;29;3,16700005531311;
14/12/2022 15:28:22;1254;235;100;389;1884;100;549;1500;28,7999992370605;3,16899991035461;
14/12/2022 15:28:23;1252;252;100;389;1913;100;549;1501;28,7000007629395;3,16199994087219;
14/12/2022 15:28:24;1253;267;100;389;1896;100;549;1500;29;3,16400003433228;
14/12/2022 15:28:25;1253;267;100;389;1904;100;549;1500;29;3,16599988937378;
14/12/2022 15:28:27;1248;252;100;389;1880;100;549;1501;28,6000003814697;3,15899991989136;
14/12/2022 15:28:27;1249;247;100;389;1893;100;549;1500;28,7000007629395;3,15700006484985;
14/12/2022 15:28:28;1249;244;100;389;1877;100;549;1501;28,5;3,15700006484985;
14/12/2022 15:28:31;1252;241;100;389;1898;100;549;1501;28,5;3,16400003433228;
14/12/2022 15:28:32;1251;263;100;389;1914;100;549;1501;28,5;3,16100001335144;
14/12/2022 15:28:33;1250;256;100;389;1911;100;549;1500;28,6000003814697;3,15899991989136;
14/12/2022 15:28:34;1251;246;100;389;1891;100;549;1501;28,5;3,15899991989136;
14/12/2022 15:28:35;1250;242;100;389;1893;100;549;1501;28,5;3,15899991989136;
14/12/2022 15:28:37;1251;250;100;389;1896;100;549;1500;28,7000007629395;3,15899991989136;
14/12/2022 15:28:37;1251;252;100;389;1906;100;549;1501;28,8999996185303;3,16400003433228;
14/12/2022 15:28:38;1251;251;100;389;1895;100;549;1500;29,1000003814697;3,16100001335144;
14/12/2022 15:28:39;1249;251;100;389;1923;100;549;1500;28,8999996185303;3,15700006484985;
14/12/2022 15:28:40;1253;252;100;389;1882;100;549;1500;29;3,16599988937378;
14/12/2022 15:28:41;1254;253;100;389;1922;100;549;1500;29,1000003814697;3,16599988937378;
14/12/2022 15:28:42;1253;254;100;388;1887;100;549;1500;29,1000003814697;3,16400003433228;
14/12/2022 15:28:43;1251;254;100;389;1889;100;549;1500;29,1000003814697;3,16100001335144;
14/12/2022 15:28:44;1251;252;100;389;1878;100;549;1500;29,2000007629395;3,16100001335144;
14/12/2022 15:28:45;1250;253;100;390;1906;100;549;1500;29,1000003814697;3,15899991989136;
14/12/2022 15:28:47;1250;250;100;390;1890;100;549;1500;29,1000003814697;3,15899991989136;
14/12/2022 15:28:47;1249;252;100;389;1903;100;549;1500;29,1000003814697;3,15700006484985;
14/12/2022 15:28:48;1249;259;100;389;1877;100;549;1500;29,2000007629395;3,15700006484985;
14/12/2022 15:28:49;1250;263;100;389;1916;100;549;1500;29,2999992370605;3,15899991989136;
14/12/2022 15:28:50;1250;249;100;390;1899;100;549;1500;29,1000003814697;3,15899991989136;
14/12/2022 15:28:51;1251;246;100;389;1903;100;549;1500;29,1000003814697;3,16100001335144;
14/12/2022 15:28:52;1250;252;100;389;1896;100;549;1500;29;3,15899991989136;
14/12/2022 15:28:53;1250;251;100;389;1891;100;549;1500;29;3,15899991989136;
14/12/2022 15:28:54;1250;249;100;389;1886;100;549;1500;29,2000007629395;3,15899991989136;
14/12/2022 15:28:55;1250;250;100;389;1899;100;549;1500;29,2000007629395;3,16100001335144;
14/12/2022 15:28:57;1250;255;100;389;1888;100;549;1500;28,8999996185303;3,16100001335144;
14/12/2022 15:28:57;1250;255;100;388;1911;100;549;1500;29;3,15899991989136;
14/12/2022 15:28:58;1251;255;100;388;1906;100;549;1500;29,1000003814697;3,16400003433228;
14/12/2022 15:28:59;1252;256;100;389;1923;100;549;1500;29,2000007629395;3,16100001335144;
14/12/2022 15:29:00;1253;254;100;389;1889;100;549;1500;29,2999992370605;3,16599988937378;
14/12/2022 15:29:02;1254;250;100;390;1918;100;549;1500;29,2000007629395;3,16799998283386;
14/12/2022 15:29:04;1252;251;100;389;1904;100;549;1500;29,2999992370605;3,16599988937378;
14/12/2022 15:29:04;1251;253;100;389;1902;100;549;1500;29,1000003814697;3,15899991989136;
14/12/2022 15:29:05;1250;256;100;390;1901;100;549;1500;29,1000003814697;3,15899991989136;
14/12/2022 15:29:06;1249;257;100;390;1878;100;549;1500;29,2000007629395;3,15700006484985;
14/12/2022 15:29:07;1250;248;100;389;1912;100;549;1500;29,1000003814697;3,15899991989136;
14/12/2022 15:29:08;1251;249;100;390;1898;100;549;1500;29,2999992370605;3,16100001335144;
14/12/2022 15:29:09;1253;251;100;390;1892;100;549;1500;29,1000003814697;3,16400003433228;
14/12/2022 15:29:10;1251;259;100;389;1870;100;549;1500;28,8999996185303;3,16100001335144;
14/12/2022 15:29:11;1250;257;100;388;1920;100;549;1500;29,2000007629395;3,15700006484985;
14/12/2022 15:29:12;1252;251;100;388;1883;100;549;1500;29,2000007629395;3,16400003433228;
14/12/2022 15:29:13;1254;254;100;389;1901;100;549;1500;29,1000003814697;3,16799998283386;
14/12/2022 15:29:14;1254;254;100;389;1885;100;549;1500;29,2000007629395;3,16599988937378;
14/12/2022 15:29:15;1253;252;100;389;1904;100;549;1500;29,2000007629395;3,16599988937378;
14/12/2022 15:29:17;1252;250;100;389;1875;100;549;1500;29,2000007629395;3,16599988937378;
14/12/2022 15:29:17;1252;257;100;388;1912;100;549;1500;29,2000007629395;3,16100001335144;
14/12/2022 15:29:18;1250;251;100;388;1891;100;549;1500;29,2000007629395;3,16100001335144;
14/12/2022 15:29:20;1250;252;100;389;1904;100;549;1500;29;3,15899991989136;
14/12/2022 15:29:21;1250;255;100;389;1884;100;549;1500;29,2999992370605;3,15899991989136;
14/12/2022 15:29:21;1250;251;100;389;1897;100;549;1500;29,2999992370605;3,15899991989136;
14/12/2022 15:29:23;1250;251;100;389;1876;100;549;1500;29,2000007629395;3,16100001335144;
14/12/2022 15:29:24;1250;250;100;389;1889;100;549;1500;29;3,15899991989136;
14/12/2022 15:29:25;1250;255;100;390;1892;100;549;1500;29,1000003814697;3,15700006484985;
14/12/2022 15:29:25;1251;253;100;389;1907;100;549;1500;28,7999992370605;3,15899991989136;
14/12/2022 15:29:27;1250;253;100;388;1901;100;549;1500;28,8999996185303;3,15700006484985;
14/12/2022 15:29:27;1251;249;100;389;1915;100;549;1500;29,2000007629395;3,16100001335144;
14/12/2022 15:29:28;1252;246;100;389;1898;100;549;1500;29,2000007629395;3,16400003433228;
14/12/2022 15:29:31;1252;253;100;389;1888;100;549;1500;28,8999996185303;3,16599988937378;
14/12/2022 15:29:32;1253;252;100;389;1903;100;549;1500;29;3,16599988937378;
14/12/2022 15:29:33;1252;250;100;389;1907;100;549;1500;28,7999992370605;3,16400003433228;
14/12/2022 15:29:34;1253;255;100;389;1894;100;549;1500;28,8999996185303;3,16599988937378;
14/12/2022 15:29:35;1251;253;100;389;1902;100;549;1500;28,8999996185303;3,16100001335144;
14/12/2022 15:29:37;1249;259;100;389;1888;100;549;1501;28,7000007629395;3,15899991989136;
14/12/2022 15:29:37;1251;246;100;389;1906;100;549;1500;28,8999996185303;3,16400003433228;
14/12/2022 15:29:38;1253;248;100;389;1909;100;549;1500;28,7999992370605;3,16599988937378;
14/12/2022 15:29:39;1254;254;100;389;1899;100;549;1500;28,7000007629395;3,16799998283386;
14/12/2022 15:29:40;1254;251;100;388;1880;100;549;1500;28,7999992370605;3,16799998283386;
14/12/2022 15:29:41;1253;254;100;389;1904;100;549;1500;28,6000003814697;3,16599988937378;
14/12/2022 15:29:42;1254;254;100;389;1890;100;549;1500;28,6000003814697;3,16599988937378;
14/12/2022 15:29:43;1252;254;100;389;1876;100;549;1500;28,7000007629395;3,16400003433228;
14/12/2022 15:29:44;1251;253;100;389;1893;100;549;1500;28,6000003814697;3,16100001335144;
14/12/2022 15:29:45;1253;251;100;389;1912;100;549;1500;28,7000007629395;3,16599988937378;
14/12/2022 15:29:47;1253;256;100;389;1880;100;549;1500;28,5;3,16599988937378;
14/12/2022 15:29:47;1252;256;100;389;1893;100;549;1500;28,6000003814697;3,16400003433228;
14/12/2022 15:29:49;1251;254;100;388;1879;100;549;1500;28,5;3,16100001335144;
14/12/2022 15:29:50;1250;253;100;389;1887;100;549;1500;28,6000003814697;3,15899991989136;
14/12/2022 15:29:52;1251;254;100;389;1892;100;549;1500;28,5;3,16100001335144;
14/12/2022 15:29:53;1251;252;100;389;1879;100;549;1500;28,6000003814697;3,16400003433228;
14/12/2022 15:29:54;1249;252;100;389;1892;100;549;1500;28,5;3,16100001335144;
14/12/2022 15:29:55;1251;256;100;388;1903;100;549;1500;28,5;3,16400003433228;
14/12/2022 15:29:57;1250;258;100;389;1884;100;549;1500;28,7000007629395;3,15899991989136;
14/12/2022 15:29:57;1251;245;100;388;1896;100;549;1500;28,7000007629395;3,16100001335144;
14/12/2022 15:29:58;1252;251;100;389;1892;100;549;1500;28,6000003814697;3,16400003433228;
14/12/2022 15:30:01;1252;255;100;389;1897;100;549;1500;28,7999992370605;3,16599988937378;
14/12/2022 15:30:02;1254;254;100;388;1921;100;549;1500;28,7000007629395;3,16799998283386;
14/12/2022 15:30:03;1255;251;100;389;1916;100;549;1499;28,7999992370605;3,17300009727478;
14/12/2022 15:30:04;1256;252;100;389;1887;100;549;1499;28,7000007629395;3,17600011825562;
14/12/2022 15:30:05;1256;253;100;390;1886;100;549;1499;28,7000007629395;3,17400002479553;
14/12/2022 15:30:07;1253;253;100;389;1881;100;549;1499;28,6000003814697;3,16700005531311;
14/12/2022 15:30:07;1253;259;100;388;1889;100;549;1499;28,7000007629395;3,16700005531311;
14/12/2022 15:30:08;1251;250;100;387;1898;100;549;1499;29;3,16499996185303;
14/12/2022 15:30:09;1249;254;100;388;1894;100;549;1499;28,7999992370605;3,15799999237061;
14/12/2022 15:30:10;1249;250;100;389;1885;100;549;1499;28,7999992370605;3,16000008583069;
14/12/2022 15:30:11;1249;252;100;390;1901;100;549;1500;28,7999992370605;3,15799999237061;
14/12/2022 15:30:12;1247;249;100;389;1871;100;549;1499;28,8999996185303;3,15499997138977;
14/12/2022 15:30:13;1249;250;100;389;1904;100;549;1499;28,8999996185303;3,16000008583069;
14/12/2022 15:30:14;1250;253;100;388;1898;100;549;1499;28,8999996185303;3,16000008583069;
14/12/2022 15:30:15;1250;250;100;389;1903;100;549;1500;28,8999996185303;3,16199994087219;
14/12/2022 15:30:16;1252;257;100;389;1879;100;549;1500;28,8999996185303;3,16700005531311;
14/12/2022 15:30:17;1250;255;100;389;1894;100;549;1500;28,7000007629395;3,16000008583069;
14/12/2022 15:30:18;1250;256;100;388;1861;100;549;1499;28,7000007629395;3,15799999237061;
14/12/2022 15:30:19;1247;260;100;388;1900;100;549;1500;28,7000007629395;3,15499997138977;
14/12/2022 15:30:20;1248;253;100;389;1872;100;549;1500;28,7999992370605;3,15499997138977;
14/12/2022 15:30:21;1248;250;100;389;1914;100;549;1500;28,8999996185303;3,15499997138977;
14/12/2022 15:30:22;1250;250;100;388;1897;100;549;1500;28,8999996185303;3,15899991989136;
14/12/2022 15:30:23;1251;254;100;388;1927;100;549;1500;28,7000007629395;3,16199994087219;
14/12/2022 15:30:24;1251;255;100;388;1892;100;549;1500;28,7999992370605;3,15899991989136;
14/12/2022 15:30:26;1255;253;100;389;1915;100;549;1500;29,1000003814697;3,16599988937378;
14/12/2022 15:30:27;1256;254;100;389;1900;100;549;1500;28,8999996185303;3,17300009727478;
14/12/2022 15:30:27;1256;253;100;389;1919;100;549;1499;28,8999996185303;3,17300009727478;
14/12/2022 15:30:28;1254;247;100;388;1890;100;549;1500;28,8999996185303;3,16799998283386;
14/12/2022 15:30:30;1254;249;100;389;1900;100;549;1500;29;3,16799998283386;
